mage,d,choce,annotator,annotaton_d,created_at,updated_at,lead_tme
f95301-39-camera_color_image_raw-16270860019.jpg,926,No corner,1,926,2021-11-17T02:06:15.800635Z,2021-11-17T02:06:15.800678Z,1.09
e97c796-3988-camera_color_image_raw-1627047624078.jpg,925,No corner,1,925,2021-11-17T02:06:13.444988Z,2021-11-17T02:06:13.445035Z,0.899
a33685b-38-camera_color_image_raw-1627047564078.jpg,24,No corner,1,24,2021-11-17T02:06:11.325667Z,2021-11-17T02:06:11.325724Z,0.8
585fa1e-3989-camera_color_image_raw-1627397682159.jpg,923,Corner,1,923,2021-11-17T02:06:09.189769Z,2021-11-17T02:06:09.189814Z,1.129
5088e00-4017-camera_color_image_raw-1627046952118.jpg,922,No corner,1,922,2021-11-17T02:06:06.821701Z,2021-11-17T02:06:06.821745Z,1.024
ca5a11e-4020-camera_color_image_raw-162737410102.jpg,21,Corner,1,21,2021-11-17T02:06:04.488466Z,2021-11-17T02:06:04.488510Z,1.005
e466740-4069-amera_olor_image_raw-1627050116101.jpg,920,No orner,1,920,2021-11-17T02:06:02.228425Z,2021-11-17T02:06:02.228474Z,0.844
fd8de29-4083-camera_color_image_raw-1273994412.jpg,919,No corner,1,919,2021-11-17T02:0:00.100781Z,2021-11-17T02:0:00.100827Z,0.992
5a60a8-4095-amera_olor_image_raw-1627397630096.jpg,918,Corner,1,918,2021-11-17T02:05:57.889513Z,2021-11-17T02:05:57.889564Z,0.908
7b48e42-4118-amera_olor_image_raw-1627046888006.jpg,917,No orner,1,917,2021-11-17T02:05:55.777808Z,2021-11-17T02:05:55.777882Z,0.728
8abcdfc-4126-camera_color_image_raw-1627549621.jpg,916,No corner,1,916,221-11-17T2:5:53.85624Z,221-11-17T2:5:53.856248Z,0.732
fa45508-4157-camra_color_imag_raw-1627050236097.jpg,915,No cornr,1,915,2021-11-17T02:05:51.802250Z,2021-11-17T02:05:51.802297Z,0.727
8351cbf-206-camera_color_image_raw-16270790086.jpg,91,No corner,1,91,2021-11-17T02:05:9.855857Z,2021-11-17T02:05:9.85593Z,1.211
bed220-4233-amera_olor_image_raw-1627048960144.jpg,913,No orner,1,913,2021-11-17T02:05:47.391741Z,2021-11-17T02:05:47.391784Z,1.504
67ffceb-4237-camera_color_image_raw-1627397140011.jpg,912,Corner,1,912,2021-11-17T02:05:44.655559Z,2021-11-17T02:05:44.655615Z,0.71
49c7583-4357-camra_color_imag_raw-1627050664041.jpg,911,No cornr,1,911,2021-11-17T02:05:42.575209Z,2021-11-17T02:05:42.575253Z,0.887
cf9c39f-4421-camera_color_image_raw-1627563638.jpg,91,No corner,1,91,221-11-17T2:5:4.345494Z,221-11-17T2:5:4.345564Z,1.471
297e295-4437-camera_color_image_raw-16273944211.jpg,99,Corner,1,99,221-11-17T2:5:37.6655Z,221-11-17T2:5:37.675Z,0.962
69ea90d-4497-camera_color_image_raw-16270119600.jpg,908,No corner,1,908,2021-11-17T02:0:3.397713Z,2021-11-17T02:0:3.397761Z,1.038
f30b257-4527-cmer_color_imge_rw-1627046706216.jpg,907,No corner,1,907,2021-11-17T02:05:33.143614Z,2021-11-17T02:05:33.143659Z,0.944
328be7-4603-cmer_color_imge_rw-1627397132011.jpg,906,Corner,1,906,2021-11-17T02:05:30.940912Z,2021-11-17T02:05:30.940969Z,0.921
82c5841-4631-camra_color_imag_raw-1627048524166.jpg,905,No cornr,1,905,2021-11-17T02:05:28.820365Z,2021-11-17T02:05:28.820410Z,0.805
8e0feaf-4715-amera_olor_image_raw-1627051864128.jpg,904,No orner,1,904,2021-11-17T02:05:26.787231Z,2021-11-17T02:05:26.787274Z,0.839
577be56-4723-camera_color_image_raw-1627051732121.jpg,903,No corner,1,903,2021-11-17T02:05:24.598231Z,2021-11-17T02:05:24.598283Z,0.895
8c0450f-4735-camera_color_image_raw-12739402195.jpg,902,Corner,1,902,2021-11-17T02:05:22.411008Z,2021-11-17T02:05:22.41105Z,4.09
372365d-4779-camera_color_image_raw-6282036685.jpg,90,No corner,,90,202--7T02:05:7.085900Z,202--7T02:05:7.085945Z,5.09
ca777ff-4872-camera_color_image_raw-162739896148.jpg,900,Corner,1,900,2021-11-17T02:0:10.72821Z,2021-11-17T02:0:10.72870Z,4.63
3310356-4872-camra_color_imag_raw-1628197903996.jpg,899,No cornr,1,899,2021-11-17T02:05:04.676426Z,2021-11-17T02:05:04.676471Z,0.989
2c840b-4925-camera_color_image_raw-1628198858119.jpg,898,Corner,1,898,2021-11-17T02:05:02.417802Z,2021-11-17T02:05:02.417846Z,2.001
31f0d5-5004-amera_olor_image_raw-1628197910194.jpg,897,Corner,1,897,2021-11-17T02:04:59.229155Z,2021-11-17T02:04:59.229201Z,1.433
626daa1-524-camera_color_image_raw-162824114126.jpg,896,Corner,1,896,221-11-17T2:4:56.56361Z,221-11-17T2:4:56.56318Z,3.689
f12a276-5040-amera_olor_image_raw-1628204128026.jpg,895,No orner,1,895,2021-11-17T02:04:51.573253Z,2021-11-17T02:04:51.573300Z,1.001
21d18b-5102-camera_color_image_raw-127400414118.jpg,894,Corner,1,894,2021-11-17T02:04:49.272390Z,2021-11-17T02:04:49.272434Z,1
093b49-5105-amera_olor_image_raw-1627397290120.jpg,893,No orner,1,893,2021-11-17T02:04:47.050452Z,2021-11-17T02:04:47.050503Z,0.873
2acfd-5111-camera_color_image_raw-16270822032.jpg,892,No corner,1,892,2021-11-17T02:0:.972789Z,2021-11-17T02:0:.972833Z,0.879
2907ceb-5168-camera_color_image_raw-1628023156267.jpg,891,No corner,1,891,2021-11-17T02:04:42.829597Z,2021-11-17T02:04:42.829662Z,1.069
0cb339e-202-camera_color_image_raw-162739710147.jpg,890,Corner,1,890,2021-11-17T02:04:40.30018Z,2021-11-17T02:04:40.30061Z,2.789
174c332-524-camera_color_image_raw-162705226413.jpg,9,No corner,1,9,2021-11-17T02:04:36.5604Z,2021-11-17T02:04:36.560933Z,0.13
4b462c-26-camera_color_image_raw-162820262603.jpg,888,Corner,1,888,2021-11-17T02:04:34.0799Z,2021-11-17T02:04:34.07644Z,1.391
e0ff86-5344-camera_color_image_raw-16801698107.jpg,887,No corner,1,887,01-11-17T0:04:31.84909Z,01-11-17T0:04:31.84954Z,0.69
2b97f1f-31-camera_color_image_raw-1627396824094.jpg,886,No corner,1,886,2021-11-17T02:04:27.949824Z,2021-11-17T02:04:27.949870Z,1.662
be074bf-5460-camera_color_image_raw-1627400864055.jpg,885,No corner,1,885,2021-11-17T02:04:25.004134Z,2021-11-17T02:04:25.00417Z,1.241
ba9a3e4-5479-camera_color_image_raw-1627047632079.jpg,4,No corner,1,4,2021-11-17T02:04:22.494774Z,2021-11-17T02:04:22.49420Z,1.519
6255838-593-camera_color_image_raw-16270037111.jpg,883,Corner,1,883,2021-11-17T02:0:19.65060Z,2021-11-17T02:0:19.650697Z,1.06
2464078-5550-cmer_color_imge_rw-1627046668093.jpg,882,No corner,1,882,2021-11-17T02:04:17.348796Z,2021-11-17T02:04:17.348842Z,0.792
4acff03-5585-camera_color_image_raw-1627394564049.jpg,881,No corner,1,881,2021-11-17T02:04:15.317193Z,2021-11-17T02:04:15.317239Z,1.022
2e8f8f-5587-camera_color_image_raw-162819790419.jpg,880,No corner,1,880,2021-11-17T02:04:1.09840Z,2021-11-17T02:04:1.09891Z,0.961
62347ec-5630-camera_color_image_raw-1627050072104.jpg,87,No corner,1,87,2021-11-17T02:04:10.881103Z,2021-11-17T02:04:10.881170Z,0.18
6459f33-5631-camera_color_image_raw-162395446163.jpg,88,No corner,1,88,2021-11-1T02:04:08.26916Z,2021-11-1T02:04:08.26958Z,1.05
cfcf88-5688-cmer_color_imge_rw-1627052218311.jpg,877,No corner,1,877,2021-11-17T02:04:06.435688Z,2021-11-17T02:04:06.435732Z,4.952
43c8840-5711-cmer_color_imge_rw-1628016326014.jpg,876,No corner,1,876,2021-11-17T02:04:00.256499Z,2021-11-17T02:04:00.256543Z,1.567
125e757-5730-camera_color_image_raw-127051388107.jpg,875,No corner,1,875,2021-11-17T02:03:57.4893Z,2021-11-17T02:03:57.48983Z,0.83
1b31df3-5750-camera_color_image_raw-1670497307.jpg,874,No corner,1,874,01-11-17T0:03:55.470686Z,01-11-17T0:03:55.470741Z,0.964
4f5dd96-555-camera_color_image_raw-162802201492.jpg,83,No corner,1,83,2021-11-1T02:03:53.269531Z,2021-11-1T02:03:53.2695Z,1.62
f3b6ddf-5760-camra_color_imag_raw-1627051692076.jpg,872,No cornr,1,872,2021-11-17T02:03:50.390869Z,2021-11-17T02:03:50.390914Z,1.418
af5188f-5763-camera_color_image_raw-1627051200007.jpg,871,No corner,1,871,2021-11-17T02:03:47.790554Z,2021-11-17T02:03:47.790602Z,0.965
f40955f-5766-camera_color_image_raw-627397544.jpg,870,No corner,,870,202--7T02:03:45.59447Z,202--7T02:03:45.59493Z,3.786
b4cd3e3-5772-camera_color_image_raw-62739764094.jpg,869,Corner,,869,202--7T02:03:40.583288Z,202--7T02:03:40.583333Z,2.33
6c486-5782-camera_color_image_raw-1627047348143.jpg,868,No corner,1,868,2021-11-17T02:03:36.980386Z,2021-11-17T02:03:36.980442Z,0.873
2142817-5810-camera_color_image_raw-1628203106019.jpg,867,Corner,1,867,2021-11-17T02:03:34.791075Z,2021-11-17T02:03:34.791125Z,1.152
3334710-5879-camera_color_image_raw-1628022340507.jpg,866,No corner,1,866,2021-11-17T02:03:32.401178Z,2021-11-17T02:03:32.401225Z,0.969
09de0-5906-camera_color_image_raw-1627051592024.jpg,865,No corner,1,865,2021-11-17T02:03:30.189521Z,2021-11-17T02:03:30.189580Z,2.279
6b54a61-5953-camera_color_image_raw-1627048108039.jpg,864,No corner,1,864,2021-11-17T02:03:26.644012Z,2021-11-17T02:03:26.644105Z,3.194
bc5b404-5960-camra_color_imag_raw-1628203800177.jpg,863,No cornr,1,863,2021-11-17T02:03:22.256417Z,2021-11-17T02:03:22.256460Z,1.436
2eda872-63-camera_color_image_raw-1627472121.jpg,862,No corner,1,862,221-11-17T2:3:19.62776Z,221-11-17T2:3:19.62821Z,0.819
b0e181a-6015-camera_color_image_raw-167394758147.jpg,861,Corner,1,861,01-11-17T0:03:17.60047Z,01-11-17T0:03:17.600535Z,1.07
5e58662-6023-camera_color_image_raw-1627047500082.jpg,860,No corner,1,860,2021-11-17T02:03:15.356977Z,2021-11-17T02:03:15.357019Z,0.704
c2d63c-6081-camera_color_image_raw-1627052388006.jpg,85,No corner,1,85,2021-11-17T02:03:13.422115Z,2021-11-17T02:03:13.422160Z,1.52
23285a-6160-camra_color_imag_raw-1627046724021.jpg,858,No cornr,1,858,2021-11-17T02:03:10.176615Z,2021-11-17T02:03:10.176679Z,1.11
a61c6e4-6272-camera_color_image_raw-1627051688063.jpg,857,No corner,1,857,2021-11-17T02:03:07.842007Z,2021-11-17T02:03:07.842050Z,0.863
85f3d30-6331-camera_color_image_raw-162734580042.jpg,856,No corner,1,856,2021-11-17T02:03:05.757586Z,2021-11-17T02:03:05.757628Z,0.73
9596c7b-6355-camera_color_image_raw-162739987614.jpg,855,No corner,1,855,221-11-17T2:3:3.89942Z,221-11-17T2:3:3.89992Z,1.155
c5715-6389-camera_color_image_raw-1627048416188.jpg,854,No corner,1,854,2021-11-17T02:03:01.388161Z,2021-11-17T02:03:01.388229Z,4.693
6d6b01c-622-camera_color_image_raw-16281977002.jpg,853,No corner,1,853,2021-11-17T02:02:55.2035Z,2021-11-17T02:02:55.2076Z,0.953
ee040f4-6481-camera_color_image_raw-1628197136009.jpg,852,No corner,1,852,2021-11-17T02:02:53.154576Z,2021-11-17T02:02:53.154623Z,1.152
5779bc-6488-camera_color_image_raw-16274716869.jpg,851,No corner,1,851,221-11-17T2:2:5.766319Z,221-11-17T2:2:5.766383Z,0.889
72079fa-6490-amera_olor_image_raw-1627395894150.jpg,850,Corner,1,850,2021-11-17T02:02:48.631096Z,2021-11-17T02:02:48.631143Z,1.362
80e2d32-6503-camera_color_image_raw-1628202312172.jpg,849,No corner,1,849,2021-11-17T02:02:46.042953Z,2021-11-17T02:02:46.042997Z,1.011
4f98c3e-654-camera_color_image_raw-1628022202128.jpg,848,No corner,1,848,2021-11-1T02:02:43.85430Z,2021-11-1T02:02:43.8546Z,1.015
b03d40d-6551-camera_color_image_raw-1627050404075.jpg,847,No corner,1,847,2021-11-17T02:02:41.508607Z,2021-11-17T02:02:41.508649Z,1.031
45d2de3-6587-camera_color_image_raw-162704768086.jpg,846,No corner,1,846,2021-11-17T02:02:3.113660Z,2021-11-17T02:02:3.113707Z,1.284
86d4143-6596-camra_color_imag_raw-1628202222109.jpg,845,No cornr,1,845,2021-11-17T02:02:36.555545Z,2021-11-17T02:02:36.555616Z,1.055
072cc7a-662-camera_color_image_raw-62897924023.jpg,844,Corner,,844,202--7T02:02:34.73637Z,202--7T02:02:34.73680Z,0.26
09647-6800-camera_color_image_raw-162799716117.jpg,84,No corner,1,84,2021-11-17T02:02:1.687015Z,2021-11-17T02:02:1.687066Z,0.849
7133c8-6838-camra_color_imag_raw-1627399744129.jpg,842,No cornr,1,842,2021-11-17T02:02:29.597603Z,2021-11-17T02:02:29.597653Z,1.251
84e3cd-6895-camera_color_image_raw-1628015958076.jpg,841,No corner,1,841,2021-11-17T02:02:27.120383Z,2021-11-17T02:02:27.120432Z,0.923
b245a65-6900-camera_color_image_raw-6282022808.jpg,840,No corner,,840,202--7T02:02:24.9877Z,202--7T02:02:24.987756Z,0.497
a8d5018-6902-camera_color_image_raw-16204983208.jpg,839,No corner,1,839,2021-11-1T02:02:22.218690Z,2021-11-1T02:02:22.2183Z,1.03
799ec4e-6908-camera_color_image_raw-1627397076200.jpg,838,Corner,1,838,2021-11-17T02:02:19.928534Z,2021-11-17T02:02:19.928587Z,14.517
c96d38e-6911-camera_color_image_raw-162753141.jpg,837,No corner,1,837,221-11-17T2:2:4.162789Z,221-11-17T2:2:4.162839Z,1.11
9589121-6965-camera_color_image_raw-16273977189.jpg,836,No corner,1,836,2021-11-17T02:02:01.782865Z,2021-11-17T02:02:01.782933Z,0.871
563e1d5-6967-amera_olor_image_raw-1627396534195.jpg,835,No orner,1,835,2021-11-17T02:01:55.694186Z,2021-11-17T02:01:55.694231Z,1.575
f1a0e-6978-camera_color_image_raw-1628203266125.jpg,834,No corner,1,834,2021-11-17T02:01:52.884967Z,2021-11-17T02:01:52.885026Z,2.773
a72ba95-785-camera_color_image_raw-16282274814.jpg,833,No corner,1,833,221-11-17T2:1:48.892535Z,221-11-17T2:1:48.892578Z,2.83
d19fc-792-camera_color_image_raw-1627397476188.jpg,832,No corner,1,832,221-11-17T2:1:45.59339Z,221-11-17T2:1:45.59381Z,1.29
235bf-7111-camera_color_image_raw-1627051976122.jpg,831,No corner,1,831,2021-11-17T02:01:43.126503Z,2021-11-17T02:01:43.126550Z,0.988
b695d5-7213-camera_color_image_raw-1627394424098.jpg,830,Corner,1,830,2021-11-17T02:01:40.892356Z,2021-11-17T02:01:40.892402Z,2.303
ae671d2-7222-camera_color_image_raw-1627400380107.jpg,829,Corner,1,829,2021-11-17T02:01:37.33933Z,2021-11-17T02:01:37.33979Z,1.292
0a4f12-7236-camera_color_image_raw-1627050376077.jpg,828,No corner,1,828,2021-11-17T02:01:34.898491Z,2021-11-17T02:01:34.898533Z,1.797
d9b91c-771-camera_color_image_raw-16704683099.jpg,87,No corner,1,87,01-11-17T0:01:31.88055Z,01-11-17T0:01:31.880567Z,0.889
176b3c2-7318-camera_color_image_raw-1627048360790.jpg,826,No corner,1,826,2021-11-17T02:01:29.80198Z,2021-11-17T02:01:29.801643Z,0.849
796cc7e-7327-camera_color_image_raw-1628204116128.jpg,825,No corner,1,825,2021-11-17T02:01:27.792457Z,2021-11-17T02:01:27.792500Z,1.534
5968a3-7367-amera_olor_image_raw-1628198892039.jpg,824,No orner,1,824,2021-11-17T02:01:24.991260Z,2021-11-17T02:01:24.991306Z,0.786
9574ee0-7400-camera_color_image_raw-1628202216112.jpg,823,No corner,1,823,2021-11-17T02:01:22.934624Z,2021-11-17T02:01:22.934668Z,1.051
b8e70b9-7407-camera_color_image_raw-1627046596063.jpg,822,No corner,1,822,2021-11-17T02:01:20.637462Z,2021-11-17T02:01:20.637528Z,1.271
008b4-7411-amera_olor_image_raw-1627048548148.jpg,821,No orner,1,821,2021-11-17T02:01:18.213237Z,2021-11-17T02:01:18.213282Z,0.723
51144e-485-camera_color_image_raw-162048208022.jpg,820,No corner,1,820,2021-11-1T02:01:16.123302Z,2021-11-1T02:01:16.123351Z,13.326
4f60fe7-7525-cmer_color_imge_rw-1627051252005.jpg,819,No corner,1,819,2021-11-17T02:01:01.524481Z,2021-11-17T02:01:01.524543Z,3.989
518afd4-7542-camra_color_imag_raw-1627397296119.jpg,818,No cornr,1,818,2021-11-17T02:00:56.265623Z,2021-11-17T02:00:56.265682Z,8.515
20d034-7555-camra_color_imag_raw-1627049132032.jpg,817,No cornr,1,817,2021-11-17T02:00:46.522330Z,2021-11-17T02:00:46.522373Z,6.246
1d74d6d-7558-camera_color_image_raw-16705050401.jpg,816,No corner,1,816,01-11-17T0:00:39.06489Z,01-11-17T0:00:39.06534Z,0.871
3bf4315-7602-camera_color_image_raw-162739492519.jpg,15,Corner,1,15,2021-11-17T02:00:34.909000Z,2021-11-17T02:00:34.909049Z,3.25
f2c57cd-7646-camera_color_image_raw-1627394892074.jpg,814,Corner,1,814,2021-11-17T02:00:30.441346Z,2021-11-17T02:00:30.441398Z,1.105
a500c7-7684-camera_color_image_raw-16273571216.jpg,813,No corner,1,813,2021-11-17T02:00:28.08336Z,2021-11-17T02:00:28.0837Z,5.458
bfe3b8-7754-camera_color_image_raw-167051013.jpg,81,No corner,1,81,01-11-17T0:00:1.43406Z,01-11-17T0:00:1.43450Z,1.571
d967754-772-camera_color_image_raw-1627395562142.jpg,11,,1,11,2021-11-17T02:00:1.730765Z,2021-11-17T02:00:1.73010Z,7.152
5a9aa66-7906-camera_color_image_raw-1627397692161.jpg,810,No corner,1,810,2021-11-17T02:00:10.368662Z,2021-11-17T02:00:10.368707Z,8.784
4862c-7909-camra_color_imag_raw-1627047196084.jpg,809,No cornr,1,809,2021-11-17T02:00:00.362290Z,2021-11-17T02:00:00.362338Z,1.26
414b6f-96-camera_color_image_raw-162399680163.jpg,808,No corner,1,808,2021-11-1T01:59:5.91999Z,2021-11-1T01:59:5.920083Z,0.912
8053234-8087-camera_color_image_raw-1627050112109.jpg,807,No corner,1,807,2021-11-17T01:59:55.784446Z,2021-11-17T01:59:55.784489Z,0.782
f1c0a-093-camera_color_image_raw-16273951112.jpg,6,Corner,1,6,2021-11-17T01:59:53.75609Z,2021-11-17T01:59:53.75653Z,1.052
f5d503b-8101-camera_color_image_raw-1270493009.jpg,805,No corner,1,805,2021-11-17T01:59:51.484847Z,2021-11-17T01:59:51.484890Z,1
8093ba3-814-camera_color_image_raw-167050364079.jpg,804,No corner,1,804,01-11-17T01:59:49.33934Z,01-11-17T01:59:49.33979Z,1.64
0284f92-8180-camera_color_image_raw-1623958949.jpg,803,No corner,1,803,2021-11-1T01:59:46.340239Z,2021-11-1T01:59:46.340290Z,4.628
f8f4433-8199-camera_color_image_raw-167048868147.jpg,80,No corner,1,80,01-11-17T01:59:40.484140Z,01-11-17T01:59:40.48404Z,0.786
c6cf9e-8200-cmer_color_imge_rw-1627047224082.jpg,801,No corner,1,801,2021-11-17T01:59:38.350283Z,2021-11-17T01:59:38.350330Z,0.835
5e44e0a-8200-amera_olor_image_raw-1627394414894.jpg,800,Corner,1,800,2021-11-17T01:59:36.340006Z,2021-11-17T01:59:36.340139Z,1.494
fe10af8-84-camera_color_image_raw-16704785084.jpg,799,No corner,1,799,01-11-17T01:59:33.6390Z,01-11-17T01:59:33.63965Z,1.031
7afd63a-8277-camra_color_imag_raw-1627395700194.jpg,798,Cornr,1,798,2021-11-17T01:59:31.343156Z,2021-11-17T01:59:31.343214Z,1.218
4e351d2-8278-camera_color_image_raw-1628016287710.jpg,797,Corner,1,797,2021-11-17T01:59:28.894357Z,2021-11-17T01:59:28.894400Z,1.405
06d1e19-899-camera_color_image_raw-167047584638.jpg,796,No corner,1,796,01-11-17T01:59:6.83953Z,01-11-17T01:59:6.8400Z,1.609
ec800f-8300-camera_color_image_raw-1627048060041.jpg,795,No corner,1,795,2021-11-17T01:59:23.382988Z,2021-11-17T01:59:23.383036Z,0.865
b1afb02-807-camera_color_image_raw-1627050184098.jpg,794,No corner,1,794,2021-11-17T01:59:21.22629Z,2021-11-17T01:59:21.22628Z,0.912
6659dd-805-camera_color_image_raw-1628015118129.jpg,793,Corner,1,793,2021-11-17T01:59:19.092960Z,2021-11-17T01:59:19.093005Z,0.96
353fdfd-8443-camera_color_image_raw-627394436099.jpg,792,No corner,,792,202--7T0:59:6.86655Z,202--7T0:59:6.866589Z,0.056
3c500e7-8462-camera_color_image_raw-1628017386117.jpg,791,Corner,1,791,2021-11-17T01:59:14.594436Z,2021-11-17T01:59:14.594482Z,1.042
1ede558-8504-camera_color_image_raw-1628022208128.jpg,790,No corner,1,790,2021-11-17T01:59:12.303951Z,2021-11-17T01:59:12.304009Z,0.923
d8dd781-823-camera_color_image_raw-1627399430949.jpg,789,No corner,1,789,2021-11-17T01:9:10.127363Z,2021-11-17T01:9:10.127408Z,1.088
ced6e4c-857-camera_color_image_raw-1628015112120.jpg,788,Corner,1,788,2021-11-17T01:59:07.60405Z,2021-11-17T01:59:07.60448Z,1.01
10c33a2-55-camera_color_image_raw-16220234223.jpg,77,No corner,1,77,2021-11-17T01:59:05.336506Z,2021-11-17T01:59:05.336551Z,0.26
0d13801-8660-cmer_color_imge_rw-1627395136151.jpg,786,No corner,1,786,2021-11-17T01:59:03.325694Z,2021-11-17T01:59:03.325746Z,0.87
ae60515-8664-amera_olor_image_raw-1627048581990.jpg,785,No orner,1,785,2021-11-17T01:59:01.226721Z,2021-11-17T01:59:01.226765Z,1.03
717164-8705-camera_color_image_raw-162820301214.jpg,784,No corner,1,784,2021-11-17T01:58:58.4462Z,2021-11-17T01:58:58.4507Z,0.81
96238b-808-camera_color_image_raw-1623928951.jpg,83,No corner,1,83,2021-11-1T01:58:4.36262Z,2021-11-1T01:58:4.36322Z,18.981
9448e1-8724-amera_olor_image_raw-1627047192075.jpg,782,No orner,1,782,2021-11-17T01:58:27.537669Z,2021-11-17T01:58:27.537737Z,4.455
0840446-8767-camera_color_image_raw-1628199130029.jpg,781,No corner,1,781,2021-11-17T01:8:21.84396Z,2021-11-17T01:8:21.84463Z,1.119
4546bcc-8767-camera_color_image_raw-1628202400026.jpg,780,No corner,1,780,2021-11-17T01:58:1.47683Z,2021-11-17T01:58:1.47726Z,3.05
f1aea9-8777-amera_olor_image_raw-1627048056039.jpg,779,No orner,1,779,2021-11-17T01:58:15.189228Z,2021-11-17T01:58:15.189280Z,0.851
376686-8808-amera_olor_image_raw-1627051960133.jpg,778,No orner,1,778,2021-11-17T01:58:13.110291Z,2021-11-17T01:58:13.110354Z,1.003
203b4ca-885-camera_color_image_raw-6289803069.jpg,777,No corner,,777,202--7T0:58:0.89969Z,202--7T0:58:0.89205Z,0.85
d287867-8854-camera_color_image_raw-16274122.jpg,776,No corner,1,776,221-11-17T1:58:8.499217Z,221-11-17T1:58:8.499262Z,0.996
705550-7-camera_color_image_raw-1627050704025.jpg,775,No corner,1,775,2021-11-17T01:5:06.17546Z,2021-11-17T01:5:06.17613Z,1.797
a6c198-8882-camera_color_image_raw-162704722008.jpg,774,No corner,1,774,2021-11-17T01:58:0.169955Z,2021-11-17T01:58:0.170000Z,0.721
d1b6756-8894-cmer_color_imge_rw-1627050604022.jpg,773,No corner,1,773,2021-11-17T01:58:01.223392Z,2021-11-17T01:58:01.223461Z,9.041
b23444-912-camera_color_image_raw-162202402024.jpg,772,No corner,1,772,2021-11-17T01:57:50.931469Z,2021-11-17T01:57:50.93151Z,1.69
648c4-8942-camera_color_image_raw-1627046552066.jpg,771,No corner,1,771,2021-11-17T01:57:47.988659Z,2021-11-17T01:57:47.988708Z,0.916
f06cf1-883-camera_color_image_raw-162737404102.jpg,770,Corner,1,770,2021-11-17T01:57:45.841084Z,2021-11-17T01:57:45.84112Z,1.265
0ef4a45-8999-camera_color_image_raw-1280159308.jpg,79,No corner,1,79,2021-11-17T01:57:43.352115Z,2021-11-17T01:57:43.352159Z,0.702
d127a9-9018-camera_color_image_raw-12705115010.jpg,78,No corner,1,78,2021-11-17T01:57:41.447894Z,2021-11-17T01:57:41.44794Z,0.947
f73478d-9222-camera_color_image_raw-16270473001.jpg,767,No corner,1,767,2021-11-17T01:7:39.240971Z,2021-11-17T01:7:39.241017Z,0.842
d79aabc-9269-camera_color_image_raw-627396302094.jpg,766,No corner,,766,202--7T0:57:37.7359Z,202--7T0:57:37.73566Z,0.893
fcafd22-9301-camra_color_imag_raw-1627046508063.jpg,765,No cornr,1,765,2021-11-17T01:57:35.008060Z,2021-11-17T01:57:35.008110Z,0.997
804fb94-9306-camera_color_image_raw-1628197288005.jpg,764,No corner,1,764,2021-11-17T01:57:32.775053Z,2021-11-17T01:57:32.775099Z,0.877
2aa87fb-944-camera_color_image_raw-162802206014.jpg,76,Corner,1,76,2021-11-17T01:57:0.666217Z,2021-11-17T01:57:0.666261Z,1.202
35a7233-9355-camera_color_image_raw-1628199288102.jpg,762,No corner,1,762,2021-11-17T01:57:28.199306Z,2021-11-17T01:57:28.19939Z,0.92
38ad5bd-9407-camera_color_image_raw-1628202740102.jpg,761,No corner,1,761,2021-11-17T01:57:26.029987Z,2021-11-17T01:57:26.030029Z,1.158
af158fa-500-camera_color_image_raw-162820230035.jpg,760,No corner,1,760,2021-11-17T01:57:23.64544Z,2021-11-17T01:57:23.645507Z,11
f86acf6-9609-camera_color_image_raw-1628198196164.jpg,759,Corner,1,759,2021-11-17T01:57:10.450446Z,2021-11-17T01:57:10.450489Z,1.19
5b5ba5c-9629-camera_color_image_raw-1627395046027.jpg,75,No corner,1,75,2021-11-17T01:57:0.04994Z,2021-11-17T01:57:0.050030Z,0.7
fe98e6a-9641-camera_color_image_raw-1627399444150.jpg,757,No corner,1,757,2021-11-17T01:57:05.939974Z,2021-11-17T01:57:05.940020Z,1.166
3fc478-9641-camera_color_image_raw-1628017916158.jpg,756,No corner,1,756,2021-11-17T01:57:03.563301Z,2021-11-17T01:57:03.563347Z,3.237
cdc3f6-9660-camera_color_image_raw-1621932196.jpg,755,Corner,1,755,2021-11-17T01:56:59.11099Z,2021-11-17T01:56:59.11151Z,2.035
ee10f3-966-camera_color_image_raw-162705144121.jpg,754,No corner,1,754,2021-11-17T01:56:55.2761Z,2021-11-17T01:56:55.203Z,1.54
bd078da-9690-camera_color_image_raw-167399884016.jpg,753,No corner,1,753,01-11-17T01:56:5.659493Z,01-11-17T01:56:5.65954Z,7.736
f0a4958-9693-amera_olor_image_raw-1628016294103.jpg,752,Corner,1,752,2021-11-17T01:56:43.681991Z,2021-11-17T01:56:43.682036Z,1.294
12d3afb-972-camera_color_image_raw-1628022218129.jpg,71,No corner,1,71,2021-11-17T01:6:41.183039Z,2021-11-17T01:6:41.183086Z,0.81
172676-9805-amera_olor_image_raw-1627047508078.jpg,750,No orner,1,750,2021-11-17T01:56:39.164380Z,2021-11-17T01:56:39.164431Z,0.773
080be1-9856-camera_color_image_raw-167051180006.jpg,749,No corner,1,749,01-11-17T01:56:37.147763Z,01-11-17T01:56:37.1478Z,0.904
b2fa54-981-camera_color_image_raw-127051852122.jpg,748,No corner,1,748,2021-11-17T01:5:35.035937Z,2021-11-17T01:5:35.035984Z,1.334
d051aed-994-camera_color_image_raw-12705088803.jpg,747,No corner,1,747,2021-11-17T01:5:32.492422Z,2021-11-17T01:5:32.49248Z,0.91
